"activity" "subject" "measure" "averagevalue"
"LAYING" 2 "fbodybodygyrojerkmagmean" -0.875135114375
"LAYING" 2 "fbodybodygyrojerkmagstd" -0.850407434791667
"LAYING" 2 "fbodybodygyromagmean" -0.823173755208333
"LAYING" 2 "fbodybodygyromagstd" -0.81156802875
"LAYING" 2 "fbodygyromeanx" -0.755666289166667
"LAYING" 2 "fbodygyromeany" -0.864169499583333
"LAYING" 2 "fbodygyromeanz" -0.732827410004167
"LAYING" 2 "fbodygyrostdx" -0.821360572291667
"LAYING" 2 "fbodygyrostdy" -0.850094857291667
"LAYING" 2 "fbodygyrostdz" -0.763320245416667
"LAYING" 2 "tbodyaccjerkmagmean" -0.727504654629167
"LAYING" 2 "tbodyaccjerkmagstd" -0.684368300395833
"LAYING" 2 "tbodyaccjerkmeanx" 0.0767529582270833
"LAYING" 2 "tbodyaccjerkmeany" 0.0227331512447917
"LAYING" 2 "tbodyaccjerkmeanz" -0.00411488745625
"LAYING" 2 "tbodyaccjerkstdx" -0.708807546354167
"LAYING" 2 "tbodyaccjerkstdy" -0.675753060791667
"LAYING" 2 "tbodyaccjerkstdz" -0.814270189791667
"LAYING" 2 "tbodyaccmagmean" -0.698105440858333
"LAYING" 2 "tbodyaccmagstd" -0.727710101833333
"LAYING" 2 "tbodyaccmeanx" 0.279069609375
"LAYING" 2 "tbodyaccmeany" -0.0129652504048542
"LAYING" 2 "tbodyaccmeanz" -0.112297598083333
"LAYING" 2 "tbodyaccstdx" -0.718026680166667
"LAYING" 2 "tbodyaccstdy" -0.684021821372917
"LAYING" 2 "tbodyaccstdz" -0.764777902395833
"LAYING" 2 "tbodygyrojerkmagmean" -0.859170724791667
"LAYING" 2 "tbodygyrojerkmagstd" -0.859426659791667
"LAYING" 2 "tbodygyrojerkmeanx" -0.116154290666667
"LAYING" 2 "tbodygyrojerkmeany" -0.0364475326708333
"LAYING" 2 "tbodygyrojerkmeanz" -0.063653643625
"LAYING" 2 "tbodygyrojerkstdx" -0.782796291458333
"LAYING" 2 "tbodygyrojerkstdy" -0.914535926875
"LAYING" 2 "tbodygyrojerkstdz" -0.791792900208333
"LAYING" 2 "tbodygyromagmean" -0.768072052708333
"LAYING" 2 "tbodygyromagstd" -0.794316119583333
"LAYING" 2 "tbodygyromeanx" -0.0140670597354167
"LAYING" 2 "tbodygyromeany" -0.0947909932708333
"LAYING" 2 "tbodygyromeanz" 0.104315434020833
"LAYING" 2 "tbodygyrostdx" -0.80521126875
"LAYING" 2 "tbodygyrostdy" -0.854559442083333
"LAYING" 2 "tbodygyrostdz" -0.736823047770833
"LAYING" 2 "tgravityaccmagmean" -0.698105440858333
"LAYING" 2 "tgravityaccmagstd" -0.727710101833333
"LAYING" 2 "tgravityaccmeanx" -0.0636943029166667
"LAYING" 2 "tgravityaccmeany" 0.431847688333333
"LAYING" 2 "tgravityaccmeanz" 0.586922080104167
"LAYING" 2 "tgravityaccstdx" -0.944694580833333
"LAYING" 2 "tgravityaccstdy" -0.9785692575
"LAYING" 2 "tgravityaccstdz" -0.957515334375
"SITTING" 2 "fbodyaccjerkmeanx" -0.973377216521739
"SITTING" 2 "fbodyaccjerkmeany" -0.961188324782609
"SITTING" 2 "fbodyaccjerkmeanz" -0.972691155434783
"SITTING" 2 "fbodyaccjerkstdx" -0.976949147391304
"SITTING" 2 "fbodyaccjerkstdy" -0.963989316956522
"SITTING" 2 "fbodyaccjerkstdz" -0.977432873478261
"SITTING" 2 "fbodyaccmagmean" -0.936048817391304
"SITTING" 2 "fbodyaccmagstd" -0.919946424369565
"SITTING" 2 "fbodyaccmeanx" -0.964773718913043
"SITTING" 2 "fbodyaccmeany" -0.927545400869565
"SITTING" 2 "fbodyaccmeanz" -0.950402673478261
"SITTING" 2 "fbodyaccstdx" -0.962340565652174
"SITTING" 2 "fbodyaccstdy" -0.906212321956522
"SITTING" 2 "fbodyaccstdz" -0.929854154565217
"SITTING" 2 "fbodybodyaccjerkmagmean" -0.966398537173913
"SITTING" 2 "fbodybodyaccjerkmagstd" -0.960245006956522
"SITTING" 2 "fbodybodygyrojerkmagmean" -0.977537622826087
"SITTING" 2 "fbodybodygyrojerkmagstd" -0.974419650652174
"SITTING" 2 "fbodybodygyromagmean" -0.946733549565217
"SITTING" 2 "fbodybodygyromagstd" -0.93143814173913
"SITTING" 2 "fbodygyromeanx" -0.958075121956522
"SITTING" 2 "fbodygyromeany" -0.961644281956522
"SITTING" 2 "fbodygyromeanz" -0.944139227608696
"SITTING" 2 "fbodygyrostdx" -0.964372145
"SITTING" 2 "fbodygyrostdy" -0.956699374565217
"SITTING" 2 "fbodygyrostdz" -0.945148625434783
"SITTING" 2 "tbodyaccjerkmagmean" -0.97425446173913
"SITTING" 2 "tbodyaccjerkmagstd" -0.964064008695652
"SITTING" 2 "tbodyaccjerkmeanx" 0.0727452969782609
"SITTING" 2 "tbodyaccjerkmeany" 0.00320373185869565
"SITTING" 2 "tbodyaccjerkmeanz" -0.00508674390434783
"SITTING" 2 "tbodyaccjerkstdx" -0.97387080173913
"SITTING" 2 "tbodyaccjerkstdy" -0.961136961956522
"SITTING" 2 "tbodyaccjerkstdz" -0.975741228695652
"SITTING" 2 "tbodyaccmagmean" -0.93539452173913
"SITTING" 2 "tbodyaccmagstd" -0.916738770717391
"SITTING" 2 "tbodyaccmeanx" 0.27150732773913
"SITTING" 2 "tbodyaccmeany" -0.0169035043521739
"SITTING" 2 "tbodyaccmeanz" -0.105404945695652
"SITTING" 2 "tbodyaccstdx" -0.962797520217391
"SITTING" 2 "tbodyaccstdy" -0.909315210434783
"SITTING" 2 "tbodyaccstdz" -0.933675850869565
"SITTING" 2 "tbodygyrojerkmagmean" -0.983034997608696
"SITTING" 2 "tbodygyrojerkmagstd" -0.975506512173913
"SITTING" 2 "tbodygyrojerkmeanx" -0.0977404559130435
"SITTING" 2 "tbodygyrojerkmeany" -0.0422839959582609
"SITTING" 2 "tbodygyrojerkmeanz" -0.0745018982608696
"SITTING" 2 "tbodygyrojerkstdx" -0.976066312173913
"SITTING" 2 "tbodygyrojerkstdy" -0.980777605
"SITTING" 2 "tbodygyrojerkstdz" -0.980644940652174
"SITTING" 2 "tbodygyromagmean" -0.92881150173913
"SITTING" 2 "tbodygyromagstd" -0.92991969173913
"SITTING" 2 "tbodygyromeanx" -0.0242424081043478
"SITTING" 2 "tbodygyromeany" -0.0798198302608696
"SITTING" 2 "tbodygyromeanz" 0.142699086206522
"SITTING" 2 "tbodygyrostdx" -0.962692416521739
"SITTING" 2 "tbodygyrostdy" -0.958166696521739
"SITTING" 2 "tbodygyrostdz" -0.940676676304348
"SITTING" 2 "tgravityaccmagmean" -0.93539452173913
"SITTING" 2 "tgravityaccmagstd" -0.916738770717391
"SITTING" 2 "tgravityaccmeanx" -0.102714334782609
"SITTING" 2 "tgravityaccmeany" 0.480334849978261
"SITTING" 2 "tgravityaccmeanz" 0.638747645086956
"SITTING" 2 "tgravityaccstdx" -0.951589555652174
"SITTING" 2 "tgravityaccstdy" -0.950745131654348
"SITTING" 2 "tgravityaccstdz" -0.941951094565217
"STANDING" 2 "fbodyaccjerkmeanx" -0.98348702754717
"STANDING" 2 "fbodyaccjerkmeany" -0.964730938867924
"STANDING" 2 "fbodyaccjerkmeanz" -0.978501639622641
"STANDING" 2 "fbodyaccjerkstdx" -0.986135340188679
"STANDING" 2 "fbodyaccjerkstdy" -0.971028620377358
"STANDING" 2 "fbodyaccjerkstdz" -0.983586246981132
"STANDING" 2 "fbodyaccmagmean" -0.938896539622642
"STANDING" 2 "fbodyaccmagstd" -0.918717694132075
"STANDING" 2 "fbodyaccmeanx" -0.976084925283019
"STANDING" 2 "fbodyaccmeany" -0.938630897358491
"STANDING" 2 "fbodyaccmeanz" -0.947687616037736
"STANDING" 2 "fbodyaccstdx" -0.97345496509434
"STANDING" 2 "fbodyaccstdy" -0.925639590301887
"STANDING" 2 "fbodyaccstdz" -0.91169343754717
"STANDING" 2 "fbodybodyaccjerkmagmean" -0.971947830943396
"STANDING" 2 "fbodybodyaccjerkmagstd" -0.970490436792453
"STANDING" 2 "fbodybodygyrojerkmagmean" -0.978179459433962
"STANDING" 2 "fbodybodygyrojerkmagstd" -0.976336358301887
"STANDING" 2 "fbodybodygyromagmean" -0.949687719056604
"STANDING" 2 "fbodybodygyromagstd" -0.916773460377359
"STANDING" 2 "fbodygyromeanx" -0.972819981509434
"STANDING" 2 "fbodygyromeany" -0.961107086981132
"STANDING" 2 "fbodygyromeanz" -0.948787416792453
"STANDING" 2 "fbodygyrostdx" -0.970244866415094
"STANDING" 2 "fbodygyrostdy" -0.944387305849057
"STANDING" 2 "fbodygyrostdz" -0.94957355
"STANDING" 2 "tbodyaccjerkmagmean" -0.981272816415094
"STANDING" 2 "tbodyaccjerkmagstd" -0.971832455471698
"STANDING" 2 "tbodyaccjerkmeanx" 0.0787267871132075
"STANDING" 2 "tbodyaccjerkmeany" -0.00338043006509434
"STANDING" 2 "tbodyaccjerkmeanz" -0.0160700177818868
"STANDING" 2 "tbodyaccjerkstdx" -0.983986118679245
"STANDING" 2 "tbodyaccjerkstdy" -0.966276343018868
"STANDING" 2 "tbodyaccjerkstdz" -0.981685975283019
"STANDING" 2 "tbodyaccmagmean" -0.937941256981132
"STANDING" 2 "tbodyaccmagstd" -0.916475237173585
"STANDING" 2 "tbodyaccmeanx" 0.279766101660377
"STANDING" 2 "tbodyaccmeany" -0.00974411337735849
"STANDING" 2 "tbodyaccmeanz" -0.104563190698113
"STANDING" 2 "tbodyaccstdx" -0.974122933207547
"STANDING" 2 "tbodyaccstdy" -0.926739074628868
"STANDING" 2 "tbodyaccstdz" -0.919550558301887
"STANDING" 2 "tbodygyrojerkmagmean" -0.98567384245283
"STANDING" 2 "tbodygyrojerkmagstd" -0.976740458113208
"STANDING" 2 "tbodygyrojerkmeanx" -0.0978678149245283
"STANDING" 2 "tbodygyrojerkmeany" -0.0409515585735849
"STANDING" 2 "tbodygyrojerkmeanz" -0.0478517862924528
"STANDING" 2 "tbodygyrojerkstdx" -0.984556550754717
"STANDING" 2 "tbodygyrojerkstdy" -0.981456990943396
"STANDING" 2 "tbodygyrojerkstdz" -0.978898598113208
"STANDING" 2 "tbodygyromagmean" -0.930552351320755
"STANDING" 2 "tbodygyromagstd" -0.919505313396226
"STANDING" 2 "tbodygyromeanx" -0.0380701657207547
"STANDING" 2 "tbodygyromeany" -0.0804807453528302
"STANDING" 2 "tbodygyromeanz" 0.081932830509434
"STANDING" 2 "tbodygyrostdx" -0.970034948301887
"STANDING" 2 "tbodygyrostdy" -0.949553795283019
"STANDING" 2 "tbodygyrostdz" -0.945410228679245
"STANDING" 2 "tgravityaccmagmean" -0.937941256981132
"STANDING" 2 "tgravityaccmagstd" -0.916475237173585
"STANDING" 2 "tgravityaccmeanx" 0.806915921698113
"STANDING" 2 "tgravityaccmeany" 0.200998597716981
"STANDING" 2 "tgravityaccmeanz" 0.331815474107547
"STANDING" 2 "tgravityaccstdx" -0.959046135660377
"STANDING" 2 "tgravityaccstdy" -0.948640543339623
"STANDING" 2 "tgravityaccstdz" -0.920893576433962
"WALKING" 2 "fbodyaccjerkmeanx" -0.0315838574983051
"WALKING" 2 "fbodyaccjerkmeany" 0.101173721105085
"WALKING" 2 "fbodyaccjerkmeanz" -0.33342164220339
"WALKING" 2 "fbodyaccjerkstdx" 0.0113609608118644
"WALKING" 2 "fbodyaccjerkstdy" 0.111036717430983
"WALKING" 2 "fbodyaccjerkstdz" -0.408407876271186
"WALKING" 2 "fbodyaccmagmean" 0.0173409600084746
"WALKING" 2 "fbodyaccmagstd" -0.261636786888136
"WALKING" 2 "fbodyaccmeanx" 0.0101789151983051
"WALKING" 2 "fbodyaccmeany" 0.181821072416949
"WALKING" 2 "fbodyaccmeanz" -0.267496047457627
"WALKING" 2 "fbodyaccstdx" 0.177849350818644
"WALKING" 2 "fbodyaccstdy" 0.0974461380559322
"WALKING" 2 "fbodyaccstdz" -0.268574445059322
"WALKING" 2 "fbodybodyaccjerkmagmean" 0.0305486133457627
"WALKING" 2 "fbodybodyaccjerkmagstd" 0.020375184040678
"WALKING" 2 "fbodybodygyrojerkmagmean" -0.57934064
"WALKING" 2 "fbodybodygyrojerkmagstd" -0.575154599322034
"WALKING" 2 "fbodybodygyromagmean" -0.39837956220339
"WALKING" 2 "fbodybodygyromagstd" -0.383297278050847
"WALKING" 2 "fbodygyromeanx" -0.135638123813559
"WALKING" 2 "fbodygyromeany" -0.507275889322034
"WALKING" 2 "fbodygyromeanz" -0.126758429877966
"WALKING" 2 "fbodygyrostdx" -0.322307927576271
"WALKING" 2 "fbodygyrostdy" -0.510004181186441
"WALKING" 2 "fbodygyrostdz" -0.292000228644068
"WALKING" 2 "tbodyaccjerkmagmean" 0.00317151516440678
"WALKING" 2 "tbodyaccjerkmagstd" 0.0311701901532203
"WALKING" 2 "tbodyaccjerkmeanx" 0.0968178707883051
"WALKING" 2 "tbodyaccjerkmeany" 0.0235164076949153
"WALKING" 2 "tbodyaccjerkmeanz" 0.0141887522525424
"WALKING" 2 "tbodyaccjerkstdx" 0.0351092012186441
"WALKING" 2 "tbodyaccjerkstdy" 0.143886150861017
"WALKING" 2 "tbodyaccjerkstdz" -0.371350613559322
"WALKING" 2 "tbodyaccmagmean" 0.191172662218305
"WALKING" 2 "tbodyaccmagstd" -0.0633071010508475
"WALKING" 2 "tbodyaccmeanx" 0.276870847271186
"WALKING" 2 "tbodyaccmeany" -0.018445671069322
"WALKING" 2 "tbodyaccmeanz" -0.109769063966102
"WALKING" 2 "tbodyaccstdx" 0.133798206644068
"WALKING" 2 "tbodyaccstdy" 0.177253795350847
"WALKING" 2 "tbodyaccstdz" -0.227764411747458
"WALKING" 2 "tbodygyrojerkmagmean" -0.471123334576271
"WALKING" 2 "tbodygyrojerkmagstd" -0.562020439152542
"WALKING" 2 "tbodygyrojerkmeanx" -0.110099031769492
"WALKING" 2 "tbodygyrojerkmeany" -0.032010539479661
"WALKING" 2 "tbodygyrojerkmeanz" -0.0558031039745763
"WALKING" 2 "tbodygyrojerkstdx" -0.264729663457627
"WALKING" 2 "tbodygyrojerkstdy" -0.650305960508475
"WALKING" 2 "tbodygyrojerkstdz" -0.296756259169491
"WALKING" 2 "tbodygyromagmean" -0.175140117152542
"WALKING" 2 "tbodygyromagstd" -0.318001675581356
"WALKING" 2 "tbodygyromeanx" -0.0210769635542373
"WALKING" 2 "tbodygyromeany" -0.0862412290898305
"WALKING" 2 "tbodygyromeanz" 0.0669596030559322
"WALKING" 2 "tbodygyrostdx" -0.275694769850847
"WALKING" 2 "tbodygyrostdy" -0.506239984915254
"WALKING" 2 "tbodygyrostdz" -0.193738510288136
"WALKING" 2 "tgravityaccmagmean" 0.191172662218305
"WALKING" 2 "tgravityaccmagstd" -0.0633071010508475
"WALKING" 2 "tgravityaccmeanx" 0.929096563898305
"WALKING" 2 "tgravityaccmeany" -0.258810665762712
"WALKING" 2 "tgravityaccmeanz" 0.0151220841545763
"WALKING" 2 "tgravityaccstdx" -0.955513311016949
"WALKING" 2 "tgravityaccstdy" -0.95300760220339
"WALKING" 2 "tgravityaccstdz" -0.940255989491525
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkmeanx" -0.0895623100574468
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkmeany" -0.111885188419149
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkmeanz" -0.465400848085106
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkstdx" -0.0963501211138298
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkstdy" -0.123988429281277
"WALKING_DOWNSTAIRS" 2 "fbodyaccjerkstdz" -0.576650960851064
"WALKING_DOWNSTAIRS" 2 "fbodyaccmagmean" -0.0646110420319149
"WALKING_DOWNSTAIRS" 2 "fbodyaccmagstd" -0.286741686710638
"WALKING_DOWNSTAIRS" 2 "fbodyaccmeanx" -0.0626736693617021
"WALKING_DOWNSTAIRS" 2 "fbodyaccmeany" 0.0989812828957447
"WALKING_DOWNSTAIRS" 2 "fbodyaccmeanz" -0.32793330606383
"WALKING_DOWNSTAIRS" 2 "fbodyaccstdx" 0.134343440765957
"WALKING_DOWNSTAIRS" 2 "fbodyaccstdy" 0.13024775487234
"WALKING_DOWNSTAIRS" 2 "fbodyaccstdz" -0.284329251638298
"WALKING_DOWNSTAIRS" 2 "fbodybodyaccjerkmagmean" -0.0907062585340426
"WALKING_DOWNSTAIRS" 2 "fbodybodyaccjerkmagstd" -0.200091276553191
"WALKING_DOWNSTAIRS" 2 "fbodybodygyrojerkmagmean" -0.644060566808511
"WALKING_DOWNSTAIRS" 2 "fbodybodygyrojerkmagstd" -0.714043300425532
"WALKING_DOWNSTAIRS" 2 "fbodybodygyromagmean" -0.382112579361702
"WALKING_DOWNSTAIRS" 2 "fbodybodygyromagstd" -0.313684425808511
"WALKING_DOWNSTAIRS" 2 "fbodygyromeanx" -0.182093702765957
"WALKING_DOWNSTAIRS" 2 "fbodygyromeany" -0.549126846170213
"WALKING_DOWNSTAIRS" 2 "fbodygyromeanz" -0.262212073191489
"WALKING_DOWNSTAIRS" 2 "fbodygyrostdx" -0.348317554425532
"WALKING_DOWNSTAIRS" 2 "fbodygyrostdy" -0.538013969787234
"WALKING_DOWNSTAIRS" 2 "fbodygyrostdz" -0.338914178723404
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkmagmean" -0.136956235765957
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkmagstd" -0.13431185045
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkmeanx" 0.0629182642553191
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkmeany" 0.034986924612766
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkmeanz" -0.0352005615597872
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkstdx" -0.051376673312766
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkstdy" -0.0870532765617021
"WALKING_DOWNSTAIRS" 2 "tbodyaccjerkstdz" -0.521058948723404
"WALKING_DOWNSTAIRS" 2 "tbodyaccmagmean" 0.15483922106383
"WALKING_DOWNSTAIRS" 2 "tbodyaccmagstd" -0.117205278425957
"WALKING_DOWNSTAIRS" 2 "tbodyaccmeanx" 0.268035803995745
"WALKING_DOWNSTAIRS" 2 "tbodyaccmeany" -0.0248162057623617
"WALKING_DOWNSTAIRS" 2 "tbodyaccmeanz" -0.114057267970213
"WALKING_DOWNSTAIRS" 2 "tbodyaccstdx" 0.0833127951419149
"WALKING_DOWNSTAIRS" 2 "tbodyaccstdy" 0.169935378191489
"WALKING_DOWNSTAIRS" 2 "tbodyaccstdz" -0.260682461787234
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkmagmean" -0.548512196382979
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkmagstd" -0.662268141702128
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkmeanx" -0.142960523278936
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkmeany" -0.0292338530787234
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkmeanz" -0.0465360591140426
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkstdx" -0.361741526170213
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkstdy" -0.692445295319149
"WALKING_DOWNSTAIRS" 2 "tbodygyrojerkstdz" -0.500367922553192
"WALKING_DOWNSTAIRS" 2 "tbodygyromagmean" -0.187328089795745
"WALKING_DOWNSTAIRS" 2 "tbodygyromagstd" -0.262373951689362
"WALKING_DOWNSTAIRS" 2 "tbodygyromeanx" 0.111682610401277
"WALKING_DOWNSTAIRS" 2 "tbodygyromeany" -0.184344350574468
"WALKING_DOWNSTAIRS" 2 "tbodygyromeanz" 0.00832443075319149
"WALKING_DOWNSTAIRS" 2 "tbodygyrostdx" -0.306610075725532
"WALKING_DOWNSTAIRS" 2 "tbodygyrostdy" -0.539139577659574
"WALKING_DOWNSTAIRS" 2 "tbodygyrostdz" -0.26853576506383
"WALKING_DOWNSTAIRS" 2 "tgravityaccmagmean" 0.15483922106383
"WALKING_DOWNSTAIRS" 2 "tgravityaccmagstd" -0.117205278425957
"WALKING_DOWNSTAIRS" 2 "tgravityaccmeanx" 0.907857101914894
"WALKING_DOWNSTAIRS" 2 "tgravityaccmeany" -0.281740878510638
"WALKING_DOWNSTAIRS" 2 "tgravityaccmeanz" -0.0375296248414894
"WALKING_DOWNSTAIRS" 2 "tgravityaccstdx" -0.942787080851064
"WALKING_DOWNSTAIRS" 2 "tgravityaccstdy" -0.941618248723404
"WALKING_DOWNSTAIRS" 2 "tgravityaccstdz" -0.905985413404255
"WALKING_UPSTAIRS" 2 "fbodyaccjerkmeanx" -0.762912891958333
"WALKING_UPSTAIRS" 2 "fbodyaccjerkmeany" -0.777704623291667
"WALKING_UPSTAIRS" 2 "fbodyaccjerkmeanz" -0.854830727916667
"WALKING_UPSTAIRS" 2 "fbodyaccjerkstdx" -0.78736365925
"WALKING_UPSTAIRS" 2 "fbodyaccjerkstdy" -0.801544539145833
"WALKING_UPSTAIRS" 2 "fbodyaccjerkstdz" -0.884757619583333
"WALKING_UPSTAIRS" 2 "fbodyaccmagmean" -0.759880211479167
"WALKING_UPSTAIRS" 2 "fbodyaccmagstd" -0.826003213333333
"WALKING_UPSTAIRS" 2 "fbodyaccmeanx" -0.776582661566667
"WALKING_UPSTAIRS" 2 "fbodyaccmeany" -0.731035210529167
"WALKING_UPSTAIRS" 2 "fbodyaccmeanz" -0.796240017541667
"WALKING_UPSTAIRS" 2 "fbodyaccstdx" -0.765337956552083
"WALKING_UPSTAIRS" 2 "fbodyaccstdy" -0.71912286439375
"WALKING_UPSTAIRS" 2 "fbodyaccstdz" -0.763786066625
"WALKING_UPSTAIRS" 2 "fbodybodyaccjerkmagmean" -0.75715349858125
"WALKING_UPSTAIRS" 2 "fbodybodyaccjerkmagstd" -0.7766740165
"WALKING_UPSTAIRS" 2 "fbodybodygyrojerkmagmean" -0.90905371375
"WALKING_UPSTAIRS" 2 "fbodybodygyrojerkmagstd" -0.915830508958333
"WALKING_UPSTAIRS" 2 "fbodybodygyromagmean" -0.835248343958333
"WALKING_UPSTAIRS" 2 "fbodybodygyromagstd" -0.8102813013125
"WALKING_UPSTAIRS" 2 "fbodygyromeanx" -0.798890647979167
"WALKING_UPSTAIRS" 2 "fbodygyromeany" -0.867091367708333
"WALKING_UPSTAIRS" 2 "fbodygyromeanz" -0.804159791020833
"WALKING_UPSTAIRS" 2 "fbodygyrostdx" -0.842842694583333
"WALKING_UPSTAIRS" 2 "fbodygyrostdy" -0.852738157291667
"WALKING_UPSTAIRS" 2 "fbodygyrostdz" -0.810688835354167
"WALKING_UPSTAIRS" 2 "tbodyaccjerkmagmean" -0.792673896177083
"WALKING_UPSTAIRS" 2 "tbodyaccjerkmagstd" -0.765149400666667
"WALKING_UPSTAIRS" 2 "tbodyaccjerkmeanx" 0.0835220614791667
"WALKING_UPSTAIRS" 2 "tbodyaccjerkmeany" 0.0119813885129167
"WALKING_UPSTAIRS" 2 "tbodyaccjerkmeanz" -0.00431129427583333
"WALKING_UPSTAIRS" 2 "tbodyaccjerkstdx" -0.763931222375
"WALKING_UPSTAIRS" 2 "tbodyaccjerkstdy" -0.780923604395833
"WALKING_UPSTAIRS" 2 "tbodyaccjerkstdz" -0.870215491041667
"WALKING_UPSTAIRS" 2 "tbodyaccmagmean" -0.724695085625
"WALKING_UPSTAIRS" 2 "tbodyaccmagstd" -0.7793932955
"WALKING_UPSTAIRS" 2 "tbodyaccmeanx" 0.270068414666667
"WALKING_UPSTAIRS" 2 "tbodyaccmeany" -0.0185412358375
"WALKING_UPSTAIRS" 2 "tbodyaccmeanz" -0.106138343991667
"WALKING_UPSTAIRS" 2 "tbodyaccstdx" -0.767881716183333
"WALKING_UPSTAIRS" 2 "tbodyaccstdy" -0.711338472354167
"WALKING_UPSTAIRS" 2 "tbodyaccstdz" -0.763071893320833
"WALKING_UPSTAIRS" 2 "tbodygyrojerkmagmean" -0.895624974166667
"WALKING_UPSTAIRS" 2 "tbodygyrojerkmagstd" -0.909212851666667
"WALKING_UPSTAIRS" 2 "tbodygyrojerkmeanx" -0.09595251235625
"WALKING_UPSTAIRS" 2 "tbodygyrojerkmeany" -0.0518732331604167
"WALKING_UPSTAIRS" 2 "tbodygyrojerkmeanz" -0.0641124137020833
"WALKING_UPSTAIRS" 2 "tbodygyrojerkstdx" -0.857555607083333
"WALKING_UPSTAIRS" 2 "tbodygyrojerkstdy" -0.9176357125
"WALKING_UPSTAIRS" 2 "tbodygyrojerkstdz" -0.886960719375
"WALKING_UPSTAIRS" 2 "tbodygyromagmean" -0.788156829833333
"WALKING_UPSTAIRS" 2 "tbodygyromagstd" -0.7990699364375
"WALKING_UPSTAIRS" 2 "tbodygyromeanx" -0.0474161918479167
"WALKING_UPSTAIRS" 2 "tbodygyromeany" -0.0555335802666667
"WALKING_UPSTAIRS" 2 "tbodygyromeanz" 0.08148818025
"WALKING_UPSTAIRS" 2 "tbodygyrostdx" -0.831760055833333
"WALKING_UPSTAIRS" 2 "tbodygyrostdy" -0.856992962916667
"WALKING_UPSTAIRS" 2 "tbodygyrostdz" -0.794614594479167
"WALKING_UPSTAIRS" 2 "tgravityaccmagmean" -0.724695085625
"WALKING_UPSTAIRS" 2 "tgravityaccmagstd" -0.7793932955
"WALKING_UPSTAIRS" 2 "tgravityaccmeanx" 0.939579744166667
"WALKING_UPSTAIRS" 2 "tgravityaccmeany" -0.210080280425
"WALKING_UPSTAIRS" 2 "tgravityaccmeanz" -0.0516550259033333
"WALKING_UPSTAIRS" 2 "tgravityaccstdx" -0.983637640833333
"WALKING_UPSTAIRS" 2 "tgravityaccstdy" -0.968877954375
"WALKING_UPSTAIRS" 2 "tgravityaccstdz" -0.956299637708333
"LAYING" 3 "fbodyaccjerkmeanx" -0.257574881964516
"LAYING" 3 "fbodyaccjerkmeany" -0.202272849721935
"LAYING" 3 "fbodyaccjerkmeanz" -0.623653514516129
"LAYING" 3 "fbodyaccjerkstdx" -0.268116580295161
"LAYING" 3 "fbodyaccjerkstdy" -0.201627132182258
"LAYING" 3 "fbodyaccjerkstdz" -0.694790694193548
"LAYING" 3 "fbodyaccmagmean" -0.161512072787097
"LAYING" 3 "fbodyaccmagstd" -0.335370554403226
"LAYING" 3 "fbodyaccmeanx" -0.184493896774194
"LAYING" 3 "fbodyaccmeany" -0.118404028901613
"LAYING" 3 "fbodyaccmeanz" -0.519864888709677
"LAYING" 3 "fbodyaccstdx" -0.0898836054129032
"LAYING" 3 "fbodyaccstdy" -0.235144524977419
"LAYING" 3 "fbodyaccstdz" -0.467228250967742
"LAYING" 3 "fbodybodyaccjerkmagmean" -0.251523854275806
"LAYING" 3 "fbodybodyaccjerkmagstd" -0.337449166225806
"LAYING" 3 "fbodybodygyrojerkmagmean" -0.661213660967742
"LAYING" 3 "fbodybodygyrojerkmagstd" -0.714687518387097
"LAYING" 3 "fbodybodygyromagmean" -0.494324401290323
"LAYING" 3 "fbodybodygyromagstd" -0.516806855
"LAYING" 3 "fbodygyromeanx" -0.284012867170968
"LAYING" 3 "fbodygyromeany" -0.697936356129032
"LAYING" 3 "fbodygyromeanz" -0.365910217193548
"LAYING" 3 "fbodygyrostdx" -0.456609409080645
"LAYING" 3 "fbodygyrostdy" -0.62012884
"LAYING" 3 "fbodygyrostdz" -0.601052737903226
"LAYING" 3 "tbodyaccjerkmagmean" -0.284353825139194
"LAYING" 3 "tbodyaccjerkmagstd" -0.284967454532258
"LAYING" 3 "tbodyaccjerkmeanx" 0.0839803971145161
"LAYING" 3 "tbodyaccjerkmeany" 0.00726733201290323
